Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Wisconsin Breast Cancer Database,19_08_2022-13_37_16,-4.000000000000001,60,60,0.0,27.039054432964853,7.68771929824561,8.214035087719296,5.207017543859649,5.761403508771934,5.207017543859649,5.761403508771934,7.68771929824561,8.214035087719296,3.319298245614033,4.140350877192978
Wisconsin Breast Cancer Database,19_08_2022-13_37_41,-3.0000000000000004,60,60,0.0,24.654286396768335,6.343859649122807,6.898245614035092,4.3578947368421055,4.750877192982461,4.3578947368421055,4.750877192982461,6.343859649122807,6.898245614035092,3.0245614035087742,3.8385964912280746
Wisconsin Breast Cancer Database,19_08_2022-13_40_14,-2.0,60,60,0.0,22.129267517402653,5.36491228070175,5.919298245614035,3.775438596491232,4.428070175438592,3.775438596491232,4.428070175438592,5.36491228070175,5.919298245614035,2.6666666666666616,3.67017543859649
Wisconsin Breast Cancer Database,19_08_2022-13_42_47,-1.0,60,60,0.0,19.49447758410252,4.6105263157894765,5.192982456140349,3.8175438596491196,4.259649122807019,3.8175438596491196,4.259649122807019,4.6105263157894765,5.192982456140349,2.4175438596491183,3.442105263157891
Wisconsin Breast Cancer Database,19_08_2022-13_45_20,0.0,60,60,0.0,16.79451638339082,3.6596491228070183,4.4596491228070185,3.0807017543859616,3.8807017543859623,3.0807017543859616,3.8807017543859623,3.6596491228070183,4.4596491228070185,2.4842105263157888,3.614035087719303
Wisconsin Breast Cancer Database,19_08_2022-13_47_47,1.0000000000000002,60,60,0.0,14.089102925601166,3.1508771929824597,3.831578947368419,2.5192982456140323,3.67017543859649,2.5192982456140323,3.67017543859649,3.1508771929824597,3.831578947368419,2.0000000000000018,2.9684210526315757
Wisconsin Breast Cancer Database,19_08_2022-13_50_18,2.0000000000000004,60,60,0.0,11.45199764384302,2.5473684210526315,3.6070175438596475,2.5473684210526315,3.6070175438596475,2.5473684210526315,3.6070175438596475,2.5473684210526315,3.6070175438596475,2.0105263157894737,3.6035087719298198
Wisconsin Breast Cancer Database,19_08_2022-13_52_55,3.0,60,60,0.0,8.966740849724529,2.2842105263157886,3.280701754385962,2.2842105263157886,3.280701754385962,2.2842105263157886,3.280701754385962,2.2842105263157886,3.280701754385962,1.5789473684210575,2.9192982456140326
Wisconsin Breast Cancer Database,19_08_2022-13_55_20,4.0,60,60,0.0,6.718415539375747,1.8245614035087732,3.066666666666662,1.8245614035087732,3.066666666666662,1.8245614035087732,3.066666666666662,1.8245614035087732,3.066666666666662,1.8245614035087732,3.066666666666662
Wisconsin Breast Cancer Database,19_08_2022-13_59_25,5.0,60,60,0.0,4.7816762685151595,1.6456140350877169,2.8596491228070176,1.6456140350877169,2.8596491228070176,1.6456140350877169,2.8596491228070176,1.6456140350877169,2.8596491228070176,1.6456140350877169,2.8596491228070176
Wisconsin Breast Cancer Database,19_08_2022-14_01_28,6.0,60,60,0.0,3.2071068759668373,1.3052631578947316,2.7017543859649162,1.3052631578947316,2.7017543859649162,1.3052631578947316,2.7017543859649162,1.3052631578947316,2.7017543859649162,1.3052631578947316,2.7017543859649162
Wisconsin Breast Cancer Database,19_08_2022-14_06_27,7.0,60,60,0.0,2.010017728237123,1.1614035087719299,2.6070175438596466,1.1614035087719299,2.6070175438596466,1.1614035087719299,2.6070175438596466,1.1614035087719299,2.6070175438596466,1.1614035087719299,2.6070175438596466
Wisconsin Breast Cancer Database,19_08_2022-14_19_09,8.0,60,60,0.0,1.166652106777318,0.9614035087719297,2.624561403508774,0.9614035087719297,2.624561403508774,0.9614035087719297,2.624561403508774,0.9614035087719297,2.624561403508774,0.9614035087719297,2.624561403508774
Wisconsin Breast Cancer Database,19_08_2022-14_25_18,9.0,60,60,0.0,0.6208120703718585,0.8210526315789446,2.7719298245614032,0.8210526315789446,2.7719298245614032,0.8210526315789446,2.7719298245614032,0.8210526315789446,2.7719298245614032,0.8210526315789446,2.7719298245614032
Wisconsin Breast Cancer Database,19_08_2022-14_27_57,10.0,60,60,0.0,0.29909989848496993,0.7578947368421018,2.624561403508774,0.6596491228070156,2.6877192982456166,0.6596491228070156,2.6877192982456166,0.7578947368421018,2.624561403508774,0.7578947368421018,2.624561403508774
Wisconsin Breast Cancer Database,19_08_2022-14_30_31,11.0,60,60,0.0,0.12828934335974593,0.5894736842105286,2.7017543859649162,0.5894736842105286,2.7017543859649162,0.5894736842105286,2.7017543859649162,0.5894736842105286,2.7017543859649162,0.5894736842105286,2.7017543859649162
Wisconsin Breast Cancer Database,19_08_2022-14_30_57,12.0,60,60,0.0,0.04788836315001954,0.5263157894736858,2.7087719298245605,0.5263157894736858,2.7087719298245605,0.5263157894736858,2.7087719298245605,0.5263157894736858,2.7087719298245605,0.5263157894736858,2.7087719298245605
Wisconsin Breast Cancer Database,19_08_2022-14_31_24,13.0,60,60,0.0,0.015114266404998146,0.5228070175438582,2.7403508771929874,0.23508771929824368,2.726315789473688,0.23508771929824368,2.726315789473688,0.5228070175438582,2.7403508771929874,0.5228070175438582,2.7403508771929874
Wisconsin Breast Cancer Database,19_08_2022-14_31_57,14.0,60,60,0.0,0.0038939802050387945,0.4491228070175435,2.7298245614035044,0.4491228070175435,2.7298245614035044,0.4491228070175435,2.7298245614035044,0.4491228070175435,2.7298245614035044,0.4491228070175435,2.7298245614035044
Wisconsin Breast Cancer Database,19_08_2022-14_32_22,15.0,60,60,0.0,0.0007839663454348691,0.29473684210525875,2.764912280701759,0.29473684210525875,2.764912280701759,0.29473684210525875,2.764912280701759,0.29473684210525875,2.764912280701759,0.29473684210525875,2.764912280701759
