Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Heart Diseases Database,18_08_2022-03_00_22,-1.0,45,45,0.0,22.08723939358686,19.82666666666667,24.680000000000003,11.080000000000002,18.653333333333332,11.080000000000002,18.653333333333332,19.82666666666667,24.680000000000003,8.913333333333329,16.1
Heart Diseases Database,18_08_2022-03_02_04,0.0,45,45,0.0,19.468909082974054,18.400000000000006,23.453333333333337,10.466666666666669,17.879999999999995,10.466666666666669,17.879999999999995,18.400000000000006,23.453333333333337,8.479999999999999,16.32
Heart Diseases Database,18_08_2022-03_03_44,1.0000000000000002,45,45,0.0,16.788635111322996,16.700000000000003,22.019999999999996,10.726666666666663,17.700000000000003,10.726666666666663,17.700000000000003,16.700000000000003,22.019999999999996,8.260000000000002,15.659999999999997
Heart Diseases Database,18_08_2022-03_05_30,2.0000000000000004,45,45,0.0,14.103986450351949,14.32,20.653333333333336,10.33333333333334,17.613333333333337,10.33333333333334,17.613333333333337,14.32,20.653333333333336,7.5600000000000005,16.959999999999997
Heart Diseases Database,18_08_2022-03_07_15,3.0,45,45,0.0,11.485110462498508,13.113333333333333,19.766666666666666,9.54666666666667,18.133333333333333,9.54666666666667,18.133333333333333,13.113333333333333,19.766666666666666,8.486666666666665,16.726666666666667
Heart Diseases Database,18_08_2022-03_08_58,4.0,45,45,0.0,9.01077746864257,11.16666666666667,18.766666666666666,8.220000000000006,17.06,8.220000000000006,17.06,11.16666666666667,18.766666666666666,7.873333333333332,17.579999999999995
Heart Diseases Database,18_08_2022-03_10_56,5.0,45,45,0.0,6.761318013683011,10.199999999999998,18.22666666666667,9.473333333333333,18.259999999999998,9.473333333333333,18.259999999999998,10.199999999999998,18.22666666666667,8.286666666666665,19.606666666666662
Heart Diseases Database,18_08_2022-03_12_38,6.0,45,45,0.0,4.808786996253823,8.653333333333336,17.306666666666672,8.446666666666669,17.966666666666665,8.446666666666669,17.966666666666665,8.653333333333336,17.306666666666672,8.24666666666667,19.673333333333332
Heart Diseases Database,18_08_2022-03_14_23,7.0,45,45,0.0,3.205780325370537,7.633333333333336,16.779999999999994,8.726666666666672,17.646666666666665,8.726666666666672,17.646666666666665,7.633333333333336,16.779999999999994,7.526666666666671,17.87333333333333
Heart Diseases Database,18_08_2022-03_16_10,8.0,45,45,0.0,1.975396064167221,7.053333333333334,16.226666666666667,7.573333333333332,19.78666666666666,7.573333333333332,19.78666666666666,7.053333333333334,16.226666666666667,6.593333333333328,18.846666666666668
Heart Diseases Database,18_08_2022-03_18_51,9.0,45,45,0.0,1.1053913258948411,5.979999999999997,15.95333333333333,7.106666666666661,18.92,7.106666666666661,18.92,5.979999999999997,15.95333333333333,5.3799999999999955,18.833333333333336
Heart Diseases Database,18_08_2022-03_20_33,10.0,45,45,0.0,0.5492669674023336,5.179999999999996,15.900000000000002,7.686666666666664,19.340000000000003,7.686666666666664,19.340000000000003,5.179999999999996,15.900000000000002,6.266666666666665,18.14666666666667
Heart Diseases Database,18_08_2022-03_23_15,11.0,45,45,0.0,0.2355982304587122,4.420000000000002,15.566666666666663,5.820000000000003,18.886666666666663,5.820000000000003,18.886666666666663,4.420000000000002,15.566666666666663,6.840000000000002,19.346666666666668
Heart Diseases Database,18_08_2022-03_25_58,12.0,45,45,0.0,0.08419848211207386,3.820000000000001,15.806666666666668,7.446666666666668,18.58,7.446666666666668,18.58,3.820000000000001,15.806666666666668,5.840000000000001,20.199999999999996
Heart Diseases Database,18_08_2022-03_28_11,13.0,45,45,0.0,0.023991221222054025,3.306666666666669,15.480000000000004,7.1266666666666705,18.71333333333334,7.1266666666666705,18.71333333333334,3.306666666666669,15.480000000000004,5.546666666666667,19.773333333333333
Heart Diseases Database,18_08_2022-03_30_53,14.0,45,45,0.0,0.005160130723794655,2.7133333333333343,15.513333333333335,4.84,19.14666666666667,4.84,19.14666666666667,2.7133333333333343,15.513333333333335,5.806666666666671,20.32666666666667
Heart Diseases Database,18_08_2022-03_34_00,15.0,45,45,0.0,0.0007826630636564893,2.52,15.506666666666668,4.933333333333334,19.29333333333333,4.933333333333334,19.29333333333333,2.52,15.506666666666668,7.046666666666668,19.179999999999996
