Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,21_08_2022-13_36_20,-3.0000000000000004,30,30,2.663111896248305e-13,31.00493815475373,26.492307692307694,26.86153846153846,19.333333333333336,23.33333333333333,19.333333333333336,23.33333333333333,26.492307692307694,26.86153846153846,18.533333333333335,14.533333333333331
Parkinson Database,21_08_2022-13_36_24,-2.0,30,30,2.84672570416706e-16,29.19441556273496,24.256410256410255,24.9948717948718,17.846153846153847,22.13333333333334,17.846153846153847,22.13333333333334,24.256410256410255,24.9948717948718,18.06153846153846,12.97435897435898
Parkinson Database,21_08_2022-13_36_30,-1.0,30,30,0.0,27.29858049634064,22.4,23.4051282051282,16.553846153846152,21.00512820512821,16.553846153846152,21.00512820512821,22.4,23.4051282051282,16.492307692307694,15.28205128205128
Parkinson Database,21_08_2022-13_36_34,0.0,30,30,0.0,25.32793346051022,20.276923076923083,21.17948717948718,15.066666666666661,19.456410256410262,15.066666666666661,19.456410256410262,20.276923076923083,21.17948717948718,16.56410256410257,12.789743589743585
Parkinson Database,21_08_2022-13_36_40,1.0000000000000002,30,30,0.0,23.29205660175332,19.07692307692308,21.04615384615385,13.90769230769231,18.76923076923077,13.90769230769231,18.76923076923077,19.07692307692308,21.04615384615385,16.297435897435896,12.871794871794872
Parkinson Database,21_08_2022-13_36_45,2.0000000000000004,30,30,0.0,21.19884319974331,17.528205128205133,18.205128205128208,14.17435897435897,16.04102564102564,14.17435897435897,16.04102564102564,17.528205128205133,18.205128205128208,13.66153846153846,15.03589743589744
Parkinson Database,21_08_2022-13_36_50,3.0,30,30,0.0,19.05513934677495,16.19487179487179,18.307692307692303,13.815384615384618,15.825641025641024,13.815384615384618,15.825641025641024,16.19487179487179,18.307692307692303,15.712820512820514,12.123076923076926
Parkinson Database,21_08_2022-13_36_55,4.0,30,30,0.0,16.869255373777108,15.12820512820513,16.76923076923077,13.641025641025639,14.543589743589747,13.641025641025639,14.543589743589747,15.12820512820513,16.76923076923077,12.851282051282054,15.12820512820513
Parkinson Database,21_08_2022-13_37_00,5.0,30,30,0.0,14.655084032322922,14.164102564102565,15.989743589743588,13.138461538461543,14.143589743589747,13.138461538461543,14.143589743589747,14.164102564102565,15.989743589743588,14.9948717948718,12.404986318029799
Parkinson Database,21_08_2022-13_37_05,6.0,30,30,0.0,12.436817913352558,13.271794871794873,15.466666666666661,12.328205128205127,13.558974358974362,12.328205128205127,13.558974358974362,13.271794871794873,15.466666666666661,14.451282051282055,12.153846153846148
Parkinson Database,21_08_2022-13_37_10,7.0,30,30,0.0,10.25276331803122,13.446153846153841,14.615384615384619,12.020512820512819,14.071794871794873,12.020512820512819,14.071794871794873,13.446153846153841,14.615384615384619,13.600000000000001,12.594871794871798
Parkinson Database,21_08_2022-13_37_15,8.0,30,30,0.0,8.156424913705719,12.071794871794872,15.148717948717948,11.15897435897436,14.317948717948713,11.15897435897436,14.317948717948713,12.071794871794872,15.148717948717948,13.271794871794873,13.33333333333333
Parkinson Database,21_08_2022-13_37_20,9.0,30,30,0.0,6.213053211386789,11.948717948717945,14.861538461538458,10.676923076923073,14.676923076923076,10.676923076923073,14.676923076923076,11.948717948717945,14.861538461538458,11.579487179487181,15.10769230769231
Parkinson Database,21_08_2022-13_37_25,10.0,30,30,0.0,4.490892473285107,11.969230769230766,14.164102564102565,10.728205128205126,15.28205128205128,10.728205128205126,15.28205128205128,11.969230769230766,14.164102564102565,12.923076923076927,13.682051282051278
Parkinson Database,21_08_2022-13_37_31,11.0,30,30,0.0,3.04839571478857,11.784615384615382,14.492307692307694,11.784615384615382,14.492307692307694,11.784615384615382,14.492307692307694,11.784615384615382,14.492307692307694,9.282051282051285,16.153846153846153
Parkinson Database,21_08_2022-13_37_36,12.0,30,30,0.0,1.920578282904078,11.415384615384616,14.287179487179491,10.348717948717944,14.55384615384615,10.348717948717944,14.55384615384615,11.415384615384616,14.287179487179491,9.056410256410253,16.23589743589744
Parkinson Database,21_08_2022-13_37_41,13.0,30,30,0.0,1.1088810941915785,11.27179487179487,14.328205128205129,11.27179487179487,14.328205128205129,11.27179487179487,14.328205128205129,11.27179487179487,14.328205128205129,10.420512820512817,14.851282051282055
Parkinson Database,21_08_2022-13_37_46,14.0,30,30,0.0,0.5791606010181698,11.220512820512818,14.215384615384618,11.220512820512818,14.215384615384618,11.220512820512818,14.215384615384618,11.220512820512818,14.215384615384618,10.276923076923072,15.343589743589748
Parkinson Database,21_08_2022-13_37_52,15.0,30,30,0.0,0.27040862976312724,10.307692307692307,14.512820512820513,9.599999999999998,14.338461538461534,9.599999999999998,14.338461538461534,10.307692307692307,14.512820512820513,10.348717948717944,15.579487179487185
