Database,Time,SNR,Number of classifiers,Power limit,Lower bound (mismatch probability),Upper bound (mismatch probability),Mismatch probability (trivial),Error probability (trivial),"Mismatch probability (alpha, unit beta)","Error probability (alpha, unit beta)","Mismatch probability (alpha, uniform beta)","Error probability (alpha, uniform beta)","Mismatch probability (alpha, beta)","Error probability (alpha, beta)","Mismatch probability (joint: alpha, beta)","Error probability (joint: alpha, beta)"
Parkinson Database,21_08_2022-13_51_50,-4.000000000000001,30,0.3,4.357714353094254,47.55997843595729,22.03076923076923,48.14358974358974,8.266666666666666,49.86666666666667,43.22051282051282,49.3948717948718,22.03076923076923,48.14358974358974,30.58461538461539,50.95384615384615
Parkinson Database,21_08_2022-13_51_55,-3.0000000000000004,30,0.3,2.969335390788692,47.26274846230474,19.907692307692304,48.748717948717946,7.425641025641028,49.29230769230769,42.205128205128204,50.16410256410256,19.907692307692304,48.748717948717946,29.117948717948718,50.26666666666666
Parkinson Database,21_08_2022-13_52_01,-2.0,30,0.3,1.9256278965481846,46.929455969608405,17.876923076923077,47.96923076923076,6.12307692307692,49.343589743589746,41.22051282051282,48.42051282051282,17.876923076923077,47.96923076923076,26.07179487179487,49.3948717948718
Parkinson Database,21_08_2022-13_52_06,-1.0,30,0.3,1.1894958550120054,46.55578501830927,15.825641025641024,48.01025641025641,5.5384615384615365,49.86666666666667,40.54358974358975,48.46153846153847,15.825641025641024,48.01025641025641,24.594871794871796,49.86666666666667
Parkinson Database,21_08_2022-13_52_11,0.0,30,0.3,0.7027791278907195,46.13692766767333,14.287179487179491,48.235897435897435,4.358974358974354,49.73333333333333,40.06153846153846,49.353846153846156,14.287179487179491,48.235897435897435,22.728205128205126,51.17948717948718
Parkinson Database,21_08_2022-13_52_17,1.0000000000000002,30,0.3,0.40015726526632994,45.66753808955458,12.28717948717949,48.184615384615384,3.5384615384615348,48.50256410256411,38.34871794871795,49.364102564102566,12.28717948717949,48.184615384615384,20.758974358974356,50.235897435897435
Parkinson Database,21_08_2022-13_52_22,2.0000000000000004,30,0.3,0.22152149100791535,45.1416868138469,11.097435897435892,47.815384615384616,3.2923076923076944,48.851282051282055,38.62564102564102,49.723076923076924,11.097435897435892,47.815384615384616,19.34358974358974,51.46666666666666
Parkinson Database,21_08_2022-13_52_28,3.0,30,0.3,0.1195818323820597,44.55281740439755,8.779487179487177,47.03589743589743,3.046153846153843,48.42051282051282,36.34871794871795,48.51282051282051,8.779487179487177,47.03589743589743,17.733333333333334,52.0102564102564
Parkinson Database,21_08_2022-13_52_33,4.0,30,0.3,0.06216307486213414,43.89370902392959,8.471794871794868,47.24102564102564,2.4717948717948746,48.15384615384616,35.8051282051282,48.256410256410255,8.471794871794868,47.24102564102564,15.825641025641024,51.49743589743589
Parkinson Database,21_08_2022-13_52_38,5.0,30,0.3,0.030154453491060815,43.15644996301697,7.692307692307687,46.769230769230774,2.1128205128205124,48.0,34.810256410256414,48.61538461538461,7.692307692307687,46.769230769230774,14.697435897435895,51.49743589743589
Parkinson Database,21_08_2022-13_52_43,6.0,30,0.3,0.013065749455611692,42.3324294315549,6.605128205128208,46.91282051282051,0.676923076923075,48.51282051282051,32.728205128205126,48.48205128205129,6.605128205128208,46.91282051282051,13.62051282051282,51.54871794871795
Parkinson Database,21_08_2022-13_52_49,7.0,30,0.3,0.004817829270931107,41.41235792282876,6.3794871794871755,46.810256410256414,1.046153846153841,48.34871794871795,31.558974358974357,48.97435897435898,6.3794871794871755,46.810256410256414,11.517948717948723,50.88205128205128
Parkinson Database,21_08_2022-13_52_54,8.0,30,0.3,0.0014338537783186616,40.38633046347792,6.000000000000005,46.82051282051282,2.2564102564102573,48.08205128205129,31.3025641025641,48.34871794871795,6.000000000000005,46.82051282051282,11.456410256410255,50.57435897435898
Parkinson Database,21_08_2022-13_52_59,9.0,30,0.3,0.0003235686058740039,39.24395225499351,5.98974358974359,46.85128205128205,0.8717948717948731,48.37948717948718,28.59487179487179,49.251282051282054,5.98974358974359,46.85128205128205,9.333333333333337,49.49743589743589
Parkinson Database,21_08_2022-13_53_05,10.0,30,0.3,5.1268103696708126e-05,37.9745527234216,5.066666666666664,46.93333333333334,0.37948717948718125,48.97435897435898,27.825641025641023,47.88717948717949,5.066666666666664,46.93333333333334,8.338461538461539,49.24102564102564
Parkinson Database,21_08_2022-13_53_11,11.0,30,0.3,5.18626685770861e-06,36.5675217627511,5.076923076923078,46.676923076923075,0.9538461538461496,48.52307692307692,25.825641025641023,48.32820512820513,5.076923076923078,46.676923076923075,7.610256410256411,48.61538461538461
Parkinson Database,21_08_2022-13_53_16,12.0,30,0.3,2.9774251967063484e-07,35.01281051050895,4.8410256410256425,46.58461538461538,0.40000000000000036,48.35897435897436,22.594871794871796,48.66666666666667,4.8410256410256425,46.58461538461538,7.07692307692308,49.21025641025641
Parkinson Database,21_08_2022-13_53_21,13.0,30,0.3,8.375580570976509e-09,33.30164707204649,4.707692307692312,46.6974358974359,0.19487179487179818,48.748717948717946,20.728205128205126,48.830769230769235,4.707692307692312,46.6974358974359,6.020512820512824,50.12307692307692
Parkinson Database,21_08_2022-13_53_27,14.0,30,0.3,9.60118024970127e-11,31.42752258656444,4.400000000000004,46.55384615384616,0.07179487179487243,48.748717948717946,18.738461538461536,48.07179487179487,4.400000000000004,46.55384615384616,5.548717948717952,49.323076923076925
Parkinson Database,21_08_2022-13_53_32,15.0,30,0.3,3.556983767356766e-13,29.38750009340983,3.7846153846153863,46.71794871794872,0.06153846153845732,48.656410256410254,17.333333333333336,48.53333333333333,3.7846153846153863,46.71794871794872,5.476923076923079,50.789743589743594
